price,name,_id 
64.50,Python地理空间分析指南(第2版),5a9ea6134d38bc106c417f30
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6134d38bc106c417f31
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6134d38bc106c417f32
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6134d38bc106c417f33
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6134d38bc106c417f34
65.90,Python新手使用Django架站的16堂课,5a9ea6134d38bc106c417f35
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6134d38bc106c417f36
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6134d38bc106c417f37
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6134d38bc106c417f38
60.00,Python密码学编程,5a9ea6134d38bc106c417f39
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6134d38bc106c417f3a
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6134d38bc106c417f3b
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6134d38bc106c417f3c
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6134d38bc106c417f3d
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6134d38bc106c417f3e
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6134d38bc106c417f3f
42.00,Python游戏编程入门,5a9ea6134d38bc106c417f40
41.80,Python科学计算基础教程,5a9ea6134d38bc106c417f41
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6134d38bc106c417f42
38.50,精通Python设计模式,5a9ea6134d38bc106c417f43
59.30,Python面向对象编程指南 9787115405586,5a9ea6134d38bc106c417f44
59.25,Python金融实战 9787115457073,5a9ea6134d38bc106c417f45
59.25,Python语言及其应用 9787115407092,5a9ea6134d38bc106c417f46
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6134d38bc106c417f47
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6134d38bc106c417f48
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6134d38bc106c417f49
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6134d38bc106c417f4a
44.30,Python数据分析实战 9787115432209,5a9ea6134d38bc106c417f4b
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6134d38bc106c417f4c
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6134d38bc106c417f4d
64.50,Python地理空间分析指南(第2版),5a9ea6134d38bc106c417f4e
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6134d38bc106c417f4f
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6134d38bc106c417f50
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6134d38bc106c417f51
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6134d38bc106c417f52
65.90,Python新手使用Django架站的16堂课,5a9ea6134d38bc106c417f53
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6134d38bc106c417f54
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6134d38bc106c417f55
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6134d38bc106c417f56
60.00,Python密码学编程,5a9ea6134d38bc106c417f57
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6134d38bc106c417f58
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6134d38bc106c417f59
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6134d38bc106c417f5a
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6134d38bc106c417f5b
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6134d38bc106c417f5c
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6154d38bc106c417f5d
42.00,Python游戏编程入门,5a9ea6154d38bc106c417f5e
41.80,Python科学计算基础教程,5a9ea6154d38bc106c417f5f
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6154d38bc106c417f60
38.50,精通Python设计模式,5a9ea6154d38bc106c417f61
59.30,Python面向对象编程指南 9787115405586,5a9ea6154d38bc106c417f62
59.25,Python金融实战 9787115457073,5a9ea6154d38bc106c417f63
59.25,Python语言及其应用 9787115407092,5a9ea6154d38bc106c417f64
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6154d38bc106c417f65
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6154d38bc106c417f66
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6154d38bc106c417f67
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6154d38bc106c417f68
44.30,Python数据分析实战 9787115432209,5a9ea6154d38bc106c417f69
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6154d38bc106c417f6a
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6154d38bc106c417f6b
64.50,Python地理空间分析指南(第2版),5a9ea6154d38bc106c417f6c
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6154d38bc106c417f6d
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6154d38bc106c417f6e
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6154d38bc106c417f6f
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6154d38bc106c417f70
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6154d38bc106c417f71
42.00,Python游戏编程入门,5a9ea6154d38bc106c417f72
41.80,Python科学计算基础教程,5a9ea6154d38bc106c417f73
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6154d38bc106c417f74
65.90,Python新手使用Django架站的16堂课,5a9ea6154d38bc106c417f75
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6154d38bc106c417f76
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6154d38bc106c417f77
38.50,精通Python设计模式,5a9ea6154d38bc106c417f78
59.30,Python面向对象编程指南 9787115405586,5a9ea6164d38bc106c417f79
59.25,Python金融实战 9787115457073,5a9ea6164d38bc106c417f7a
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6164d38bc106c417f7b
60.00,Python密码学编程,5a9ea6164d38bc106c417f7c
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6164d38bc106c417f7d
59.25,Python语言及其应用 9787115407092,5a9ea6164d38bc106c417f7e
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6164d38bc106c417f7f
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6164d38bc106c417f80
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6164d38bc106c417f81
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6164d38bc106c417f82
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6164d38bc106c417f83
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6164d38bc106c417f84
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6164d38bc106c417f85
44.30,Python数据分析实战 9787115432209,5a9ea6164d38bc106c417f86
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6164d38bc106c417f87
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6164d38bc106c417f88
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6164d38bc106c417f89
64.50,Python地理空间分析指南(第2版),5a9ea6164d38bc106c417f8a
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6164d38bc106c417f8b
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6164d38bc106c417f8c
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6164d38bc106c417f8d
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6164d38bc106c417f8e
65.90,Python新手使用Django架站的16堂课,5a9ea6164d38bc106c417f8f
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6164d38bc106c417f90
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6164d38bc106c417f91
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6164d38bc106c417f92
60.00,Python密码学编程,5a9ea6164d38bc106c417f93
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6164d38bc106c417f94
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6164d38bc106c417f95
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6164d38bc106c417f96
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6164d38bc106c417f97
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6164d38bc106c417f98
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6164d38bc106c417f99
42.00,Python游戏编程入门,5a9ea6164d38bc106c417f9a
41.80,Python科学计算基础教程,5a9ea6164d38bc106c417f9b
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6164d38bc106c417f9c
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6164d38bc106c417f9d
38.50,精通Python设计模式,5a9ea6164d38bc106c417f9e
59.30,Python面向对象编程指南 9787115405586,5a9ea6164d38bc106c417f9f
59.25,Python金融实战 9787115457073,5a9ea6164d38bc106c417fa0
59.25,Python语言及其应用 9787115407092,5a9ea6164d38bc106c417fa1
42.00,Python游戏编程入门,5a9ea6164d38bc106c417fa2
41.80,Python科学计算基础教程,5a9ea6164d38bc106c417fa3
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6164d38bc106c417fa4
38.50,精通Python设计模式,5a9ea6164d38bc106c417fa5
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6164d38bc106c417fa6
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6164d38bc106c417fa7
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6164d38bc106c417fa8
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6164d38bc106c417fa9
59.30,Python面向对象编程指南 9787115405586,5a9ea6164d38bc106c417faa
59.25,Python金融实战 9787115457073,5a9ea6164d38bc106c417fab
59.25,Python语言及其应用 9787115407092,5a9ea6164d38bc106c417fac
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6164d38bc106c417fad
44.30,Python数据分析实战 9787115432209,5a9ea6164d38bc106c417fae
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6164d38bc106c417faf
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6164d38bc106c417fb0
64.50,Python地理空间分析指南(第2版),5a9ea6164d38bc106c417fb1
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6164d38bc106c417fb2
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6164d38bc106c417fb3
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6164d38bc106c417fb4
44.30,Python数据分析实战 9787115432209,5a9ea6164d38bc106c417fb5
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6164d38bc106c417fb6
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6164d38bc106c417fb7
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6164d38bc106c417fb8
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6164d38bc106c417fb9
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6164d38bc106c417fba
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6164d38bc106c417fbb
64.50,Python地理空间分析指南(第2版),5a9ea6164d38bc106c417fbc
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6164d38bc106c417fbd
65.90,Python新手使用Django架站的16堂课,5a9ea6164d38bc106c417fbe
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6164d38bc106c417fbf
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6164d38bc106c417fc0
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6164d38bc106c417fc1
60.00,Python密码学编程,5a9ea6164d38bc106c417fc2
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6164d38bc106c417fc3
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6164d38bc106c417fc4
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6164d38bc106c417fc5
65.90,Python新手使用Django架站的16堂课,5a9ea6164d38bc106c417fc6
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6164d38bc106c417fc7
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6164d38bc106c417fc8
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6164d38bc106c417fc9
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6164d38bc106c417fca
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6164d38bc106c417fcb
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6164d38bc106c417fcc
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6164d38bc106c417fcd
60.00,Python密码学编程,5a9ea6164d38bc106c417fce
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6164d38bc106c417fcf
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6164d38bc106c417fd0
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6164d38bc106c417fd1
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6164d38bc106c417fd2
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6164d38bc106c417fd3
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6164d38bc106c417fd4
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6164d38bc106c417fd5
42.00,Python游戏编程入门,5a9ea6164d38bc106c417fd6
41.80,Python科学计算基础教程,5a9ea6164d38bc106c417fd7
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6164d38bc106c417fd8
38.50,精通Python设计模式,5a9ea6164d38bc106c417fd9
59.30,Python面向对象编程指南 9787115405586,5a9ea6164d38bc106c417fda
59.25,Python金融实战 9787115457073,5a9ea6164d38bc106c417fdb
59.25,Python语言及其应用 9787115407092,5a9ea6164d38bc106c417fdc
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6164d38bc106c417fdd
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6164d38bc106c417fde
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6164d38bc106c417fdf
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6164d38bc106c417fe0
44.30,Python数据分析实战 9787115432209,5a9ea6164d38bc106c417fe1
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6164d38bc106c417fe2
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6164d38bc106c417fe3
64.50,Python地理空间分析指南(第2版),5a9ea6164d38bc106c417fe4
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6164d38bc106c417fe5
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6164d38bc106c417fe6
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6164d38bc106c417fe7
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6164d38bc106c417fe8
65.90,Python新手使用Django架站的16堂课,5a9ea6164d38bc106c417fe9
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6164d38bc106c417fea
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6164d38bc106c417feb
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6164d38bc106c417fec
60.00,Python密码学编程,5a9ea6164d38bc106c417fed
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6164d38bc106c417fee
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6164d38bc106c417fef
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6164d38bc106c417ff0
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6164d38bc106c417ff1
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6164d38bc106c417ff2
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6174d38bc106c417ff3
42.00,Python游戏编程入门,5a9ea6174d38bc106c417ff4
41.80,Python科学计算基础教程,5a9ea6174d38bc106c417ff5
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6174d38bc106c417ff6
38.50,精通Python设计模式,5a9ea6174d38bc106c417ff7
59.30,Python面向对象编程指南 9787115405586,5a9ea6174d38bc106c417ff8
59.25,Python金融实战 9787115457073,5a9ea6174d38bc106c417ff9
59.25,Python语言及其应用 9787115407092,5a9ea6174d38bc106c417ffa
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6174d38bc106c417ffb
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6174d38bc106c417ffc
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6174d38bc106c417ffd
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6174d38bc106c417ffe
44.30,Python数据分析实战 9787115432209,5a9ea6174d38bc106c417fff
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6174d38bc106c418000
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6174d38bc106c418001
64.50,Python地理空间分析指南(第2版),5a9ea6174d38bc106c418002
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6174d38bc106c418003
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6174d38bc106c418004
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6174d38bc106c418005
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6174d38bc106c418006
65.90,Python新手使用Django架站的16堂课,5a9ea6174d38bc106c418007
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6174d38bc106c418008
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6174d38bc106c418009
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6174d38bc106c41800a
60.00,Python密码学编程,5a9ea6174d38bc106c41800b
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6174d38bc106c41800c
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6174d38bc106c41800d
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6174d38bc106c41800e
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6174d38bc106c41800f
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6174d38bc106c418010
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6174d38bc106c418011
42.00,Python游戏编程入门,5a9ea6174d38bc106c418012
41.80,Python科学计算基础教程,5a9ea6174d38bc106c418013
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6174d38bc106c418014
38.50,精通Python设计模式,5a9ea6174d38bc106c418015
59.30,Python面向对象编程指南 9787115405586,5a9ea6174d38bc106c418016
59.25,Python金融实战 9787115457073,5a9ea6174d38bc106c418017
59.25,Python语言及其应用 9787115407092,5a9ea6174d38bc106c418018
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6174d38bc106c418019
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6174d38bc106c41801a
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6174d38bc106c41801b
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6174d38bc106c41801c
44.30,Python数据分析实战 9787115432209,5a9ea6174d38bc106c41801d
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6174d38bc106c41801e
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6174d38bc106c41801f
64.50,Python地理空间分析指南(第2版),5a9ea6174d38bc106c418020
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6174d38bc106c418021
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6174d38bc106c418022
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6174d38bc106c418023
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6174d38bc106c418024
65.90,Python新手使用Django架站的16堂课,5a9ea6174d38bc106c418025
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6174d38bc106c418026
60.60,Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,5a9ea6174d38bc106c418027
64.74,Python编程从入门到实践 python3.0基础教程 精通核心编程语言书籍 计算机程序,5a9ea6174d38bc106c418028
60.00,Python密码学编程,5a9ea6174d38bc106c418029
63.70,现货 Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松,5a9ea6174d38bc106c41802a
77.87,零基础学Python 附光盘 核心编程设计开发基础教程 动态脚本语言教材 python编,5a9ea6174d38bc106c41802b
76.70,Python游戏编程快速上手 计算机网络程序设计书籍 python基础教程学习手册 pyt,5a9ea6174d38bc106c41802c
76.18,Python语言程序设计中文版 计算机科学丛书 梁勇 机械工业社 以实例教 实践学 采用基,5a9ea6174d38bc106c41802d
67.00,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,5a9ea6174d38bc106c41802e
51.41,零基础入门学习Python 【新华书店官方正版】 程序设计 核心编程 从入门到实践学习手册,5a9ea6174d38bc106c41802f
42.00,Python游戏编程入门,5a9ea6174d38bc106c418030
41.80,Python科学计算基础教程,5a9ea6174d38bc106c418031
75.80,Python高级编程 第2版 [波兰]Micha Jaworski 贾沃斯基  [法]Ta,5a9ea6174d38bc106c418032
38.50,精通Python设计模式,5a9ea6174d38bc106c418033
59.30,Python面向对象编程指南 9787115405586,5a9ea6174d38bc106c418034
59.25,Python金融实战 9787115457073,5a9ea6174d38bc106c418035
59.25,Python语言及其应用 9787115407092,5a9ea6174d38bc106c418036
102.82,Python Cookbook 第三版 中文版 第3版 David Beazley著 零基,5a9ea6174d38bc106c418037
74.30,Python数据处理 [美] 杰奎琳·凯泽尔(Jacqueline Kazil)凯 978,5a9ea6174d38bc106c418038
74.30,Python核心编程 第3版 [美]卫斯理 春(Wesley Chun) 97871154,5a9ea6174d38bc106c418039
50.00,精通Python爬虫框架Scrapy [美]迪米特里奥斯 考奇斯-劳卡斯(Dimitrio,5a9ea6174d38bc106c41803a
44.30,Python数据分析实战 9787115432209,5a9ea6174d38bc106c41803b
121.00,6g教孩子学编程+父与子的编程之旅:与小卡特一起学PythonPython语言版pytho,5a9ea6174d38bc106c41803c
84.20,零起点Python足彩大数据与机器学习实盘分析,5a9ea6174d38bc106c41803d
64.50,Python地理空间分析指南(第2版),5a9ea6174d38bc106c41803e
60.00,Python编程快速上手--让繁琐工作自动化,5a9ea6174d38bc106c41803f
73.00,Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,5a9ea6174d38bc106c418040
73.17,华研图书馆 深入浅出深度学习原理剖析与Python实践 自学AI增强人工智能机器人工程师基,5a9ea6174d38bc106c418041
38.71,贝叶斯思维-统计建模的Python学习法 本书编写组【新华书店正版】,5a9ea6174d38bc106c418042
65.90,Python新手使用Django架站的16堂课,5a9ea6184d38bc106c418043
83.07,1k  Python新手使用Django架站的16堂课  Python入门教程书籍 Dja,5a9ea6184d38bc106c418044
